Mixed,000142,p=1,v=5,D**CE*BDEAC*BC*11111+--++-+++++++++,"1^^-2-3-4^-5-3",-1,17,-1,81,9,437,125,2481,
Mixed,000143,p=1,v=5,BC*AD*A**E|BD|*11111++-++-++-++++++,"1^-2^-3^-4=5",-1,17,-1,101,19,665,251,4517,
Mixed,000144,p=1,v=5,B**AC*BDDCD*1112+--++-++++++,"1^^-2^-3-4-5-3",-1,17,-1,121,9,917,125,7041,
Mixed,000145,p=1,v=5,BC*A**ADDD|C1112++-++-++++++,"1^-2^-3-4=5-3",-1,17,5,97,99,629,1035,4385,
Mixed,000146,p=1,v=5,B**ACCBCDCC*1121+--+++++++++,"1^^-2-3-4-5-3 2-5",-1,17,5,109,79,797,825,5989,
Mixed,000147,p=1,v=5,D**DE*D**ABCB**11111+--++-++-++++++,"1-2^-3-4^^ 3-5^",-1,17,-7,89,-61,533,-505,3377,
Mixed,000148,p=1,v=5,C**DD*ADDBC*1112+--++-++++++,"1^^-2-3-5^-4-2",-1,17,-7,93,-41,557,-267,3461,
Mixed,000149,p=1,v=5,D**CD*B**ABED**11111+--++-++-++++++,"1^-2^-3-4^^ 3-5",-1,17,-7,97,-41,605,-281,3905,
Mixed,000150,p=1,v=5,C**CD*ABEBE*CD*11111+--++-+++++++++,"1^^-2-3^-5-4-2",-1,17,-7,101,-41,653,-295,4357,
Mixed,000151,p=1,v=5,B**AD*D**BCED**11111+--++-++-++++++,"1^^-2^-3-4^ 3-5",-1,17,-7,105,-61,725,-561,5169,
Mixed,000152,p=1,v=5,BB*AC*BBDC**1211++-++-++++++,"1-2-3^-5^-4^-2",-1,17,-7,109,-81,797,-827,5989,
Mixed,000153,p=1,v=5,CD*C**ABEE|AD|C11111++-++-+++++++++,"1^-2-3^-5=4-2",-1,17,-7,113,-81,845,-841,6465,
Mixed,000154,p=1,v=5,DE*D|*E**B|AAC*11111++-++-++-++++++,"1^-2-3^-4=5^",-1,17,-13,93,-141,617,-1289,4517,
Mixed,000155,p=1,v=5,CE*D|*A**B|EAD*11111++-++-++-++++++,"1^-2^-3-4=5^",-1,17,-13,93,-101,569,-785,3685,
Mixed,000156,p=1,v=5,C**CD*ABDBCED**11111+--++-+++++++++,"1^^-2-3^-4-2 4-5",-1,19,-1,103,9,637,139,4143,
Mixed,000157,p=1,v=5,C**C**ABDE|CD|*11111+--++-+++++++++,"1^^-2-3^ 2-4=5",-1,19,-1,115,19,787,279,5603,
Mixed,000158,p=1,v=5,BB*ABCC|B122++-++++++,"1^-2-3-1 2-4=5-3",-1,19,-1,119,29,829,419,5999,
Mixed,000159,p=1,v=5,AB*AACD|BC|*2111++-+++++++++,"1^-2^-3-1 3-4=5",-1,19,5,99,89,607,909,4067,
Mixed,000160,p=1,v=5,D**CD*BE*AB*C**11111+--++-++-++++++,"1^^-2-3^-4^-5",-1,19,-7,95,-51,505,-337,2783,
Mixed,000161,p=1,v=5,B**AC*BB*221+--++++++,"1^^-2-3-4-5^^",-1,19,-7,103,-31,589,-85,3439,
Mixed,000162,p=1,v=5,BC*B|AAA*221++-++++++,"1-2^-4=5-3^-1",-1,19,-7,103,-51,613,-365,3823,
Mixed,000163,p=1,v=5,B**AD*DE*BC*C**11111+--++-++-++++++,"1^^-2^-3-4^-5",-1,19,-7,103,-71,637,-645,4207,
Mixed,000164,p=1,v=5,E**C**D|BC|EAD*11111+--++-+++++++++,"1^^-2-3=4-5^",-1,19,-7,107,-31,643,-99,3971,
Mixed,000165,p=1,v=5,CE*D|*ADEB|CAC*11111++-++-+++++++++,"1^-2-3-1 3-4=5^",-1,19,-7,107,-71,691,-659,4739,
Mixed,000166,p=1,v=5,BC*AE*D|AC|EBD*11111++-++-+++++++++,"1^-2^-4=5-3-1",-1,19,-7,111,-31,697,-113,4511,
Mixed,000167,p=1,v=5,C**E**D|AC|EBD*11111+--++-+++++++++,"1^-2-3=4-5^^",-1,19,-7,115,-71,799,-687,5827,
Mixed,000168,p=1,v=5,B**AC*BD*CE*D**11111+--++-++-++++++,"1^^-2^-3^-4-5",-1,19,-7,127,-51,937,-449,7135,
Mixed,000169,p=1,v=5,B**AD*E|DBC*C|*11111+--++-+++++++++,"1^^-2^-3-4=5",-1,21,-1,133,19,957,307,7205,
Mixed,000170,p=1,v=5,D**CD*E|BAB*C|*11111+--++-+++++++++,"1^^-2-3^-4=5",-1,21,-1,117,19,717,307,4613,
Mixed,000171,p=1,v=5,D**CCDC|BAB*1121+--+++++++++,"1^^-2-3-4=5-3",-1,21,5,121,99,813,1119,5921,
Mixed,000172,p=1,v=5,B**AACBD*C**2111+--+++++++++,"1-2-3-4^^ 3-5^^",-1,21,-7,137,-41,981,-253,7297,
Mixed,000173,p=1,v=5,B**ACED|BC|EBD*11111+--++++++++++++,"1^^-2-3-5=4-2",-1,21,-7,145,-21,1077,27,8241,
Mixed,000174,p=1,v=5,C**D**ADEBC*C**11111+--+--+++++++++,"1^^-2-3-4^^ 3-5",-1,21,-7,121,-41,741,-197,4673,
Mixed,000175,p=1,v=5,C|*D**A|EE|BD|C11111++-++-+++++++++,"1^-2=3-4=5^",-1,21,-13,133,-121,933,-1093,6917,
Mixed,000176,p=1,v=5,BD*AE*D|*C|AB**11111++-++-++-++++++,"1-2^-3^-4=5^",-1,21,-13,125,-141,837,-1345,6085,
Mixed,000177,p=1,v=5,D**C|*B|EAE*CD*11111+--++-+++++++++,"1^^-2-3-4=5^",-1,21,-13,125,-101,789,-729,5125,
Mixed,000178,p=1,v=5,C|*CDDA|BD|B1112++-+++++++++,"1^=2-3-4=5-3",-1,23,-1,147,19,1055,335,7971,
Mixed,000179,p=1,v=5,C**DE*D|AC|BB**11111+--++-+++++++++,"1-2^-3=4-5^^",-1,23,-7,139,-91,935,-995,6723,
Mixed,000180,p=1,v=5,BB*C|AB|C122++-++++++,"1^-2=4-5=3-1",-1,23,-7,147,-31,995,-15,6915,
Mixed,000181,p=1,v=5,CD*C|*B|AE|AD|*11111++-++-+++++++++,"1^=2-3^-4=5",-1,23,-7,147,-71,1043,-687,7811,
Mixed,000182,p=1,v=5,B**AC*D|BC|ED**11111+--++-+++++++++,"1^^-2^-3=4-5",-1,23,-7,155,-51,1151,-379,8931,
Mixed,000183,p=1,v=5,C**D|*ADEB|CC**11111+--++-+++++++++,"1^^-2-3 2-4=5^",-1,23,-13,147,-121,1007,-1037,7203,
Mixed,000184,p=1,v=5,B|*A|CBB*221++-++++++,"1^=2-3-4=5^",-1,23,-19,147,-171,995,-1387,6915,
Mixed,000185,p=1,v=5,B**C|AB|DE|CD|*11111+--++++++++++++,"1^^-2=3-4=5",-1,25,-1,165,-1,1225,-1,9605,
Mixed,000186,p=1,v=5,C**D**AADBC*2111++-++-++++++,"1^-2-3-4^ 3-5^",1,9,7,33,41,141,225,641,
Mixed,000187,p=1,v=5,CC*C**AB*122++-++-+++,"1^-2-3^-4-5^",1,11,7,39,31,149,141,591,
Mixed,000188,p=1,v=5,BD*A**E**AE*CD*11111++-++-++-++++++,"1^-2^-3-4-5^",1,11,7,47,51,233,337,1215,
Mixed,000189,p=1,v=5,B**ABCBB*221++-++++++,"1^-2-3-4-2 4-5^",1,11,13,55,111,341,813,2255,
Mixed,000190,p=1,v=5,CD*C**ABBA**1211++-++-++++++,"1-2^-3-4^ 3-5^",1,13,7,57,41,277,253,1409,
Mixed,000191,p=1,v=5,DD*C**BDDAC*1112++-++-++++++,"1^-2-3-5^-4-2",1,13,7,61,61,337,463,1957,
Mixed,000192,p=1,v=5,BD*A**D**ACED**11111++-++-++-++++++,"1^-2^-3-4^ 3-5",1,13,7,65,61,373,477,2225,
Mixed,000193,p=1,v=5,CD*C**ABEAE*CD*11111++-++-+++++++++,"1^-2-3^-5-4-2",1,13,7,69,61,409,491,2501,
Mixed,000194,p=1,v=5,CE*D**ADEBC*AC*11111++-++-+++++++++,"1^-2-3-4^-5-3",1,13,13,57,91,301,603,1745,
Mixed,000195,p=1,v=5,BC*A**ADDCD*1112++-++-++++++,"1^-2^-3-4-5-3",1,13,13,81,131,565,1163,4129,
Mixed,000196,p=1,v=5,B**ACCBCDCC*1121++-+++++++++,"1^-2-3-4-5-3 2-5",1,13,19,77,181,577,1555,4613,
Mixed,000197,p=1,v=5,CD*DE*A**AB*B**11111++-++-++-++++++,"1^-2^-3-4^-5",1,15,7,63,51,297,337,1503,
Mixed,000198,p=1,v=5,BC*AA*AC*212++-++++++,"1-2^-4-5-3^-1",1,15,7,63,61,309,449,1663,
Mixed,000199,p=1,v=5,BD*AE*D**AC*B**11111++-++-++-++++++,"1^-2-3^-4^-5",1,15,7,71,31,357,141,1839,
Mixed,000200,p=1,v=5,C**D**AE*BE*CD*11111+--++-+++++++++,"1^^-2-3-4-5^",1,15,7,79,51,465,393,2847,
Mixed,000201,p=1,v=5,AB*AC*BB*221++-++++++,"1^-2^-4-5-3-1",1,15,7,79,61,477,505,3007,
Mixed,000202,p=1,v=5,C**E**D|AC|EBD*11111++-++-+++++++++,"1^-2-3=4-5^",1,15,7,83,51,507,407,3203,
Mixed,000203,p=1,v=5,BC*AD*A**BE*D**11111++-++-++-++++++,"1^-2^-3^-4-5",1,15,7,87,71,573,645,3887,
Mixed,000204,p=1,v=5,BB*ACCBB*122++-++++++,"1^-2-3-5-1 2-4-5",1,15,7,99,71,699,687,5027,
Mixed,000205,p=1,v=5,CD*C**ABDACED**11111++-++-+++++++++,"1^-2-3^-4-2 4-5",1,15,13,71,111,405,841,2575,
Mixed,000206,p=1,v=5,BB*ABCBC*122++-++++++,"1-2-5-3-4^-5 1-3",1,15,13,79,141,525,1233,3839,
Mixed,000207,p=1,v=5,B**AACD|BC|*2111++-+++++++++,"1^-2-3^ 2-4=5",1,15,13,83,121,543,1037,3811,
Mixed,000208,p=1,v=5,BD*ACEBDEAC*BC*11111++-++++++++++++,"1^-2-5-3-4-5 1-3",1,15,13,87,121,585,1065,4175,
