Pure,000137,p=1,v=7,"2BBC 2OAA 2oAD  oCC 7    ","","1-2-4-6-5-3-1 4-7-5 6-7",3,21,33,121,273,879,2327,7153,20337,61461,180205,541495,
Pure,000138,p=1,v=7,"2OBD 2ACD  oBB 2oAB 7    ","","1-2-3-5-6-7-4-2 5-7 1-4",3,21,33,121,283,885,2411,7233,20859,62121,183131,545953,
Pure,000139,p=1,v=7," BCC  AEE 2OAD  oCC 2oOB 7    ","","1-2-3-1 3-4-5-6-7-5 4-7",3,21,39,141,353,1101,3027,9029,25761,75881,220223,647661,
Pure,000140,p=1,v=7,"2BBC 2AAD  AAE  oBB  ooC 7    ","","1-2-3-5-4-2 3-7-4 5-6-7",3,23,21,163,173,1259,1557,10083,14493,82843,136293,694291,
Pure,000141,p=1,v=7," CDF  CDE  ABE  ABG  BCF  oAE  ooD 7    ","","1-2-3-4-7-5-2 5-6-3 6-7",3,23,27,139,253,1001,2285,7899,20385,65773,181635,565597,
Pure,000142,p=1,v=7," BCC  ADE  CCD 2OAB  oBB  ooB 7    ","","1-2-3-5-6-4-7-5 2-4 6-7",3,23,33,131,293,947,2509,7619,21597,64483,188125,560195,
Pure,000143,p=1,v=7,"2OBC 2OAD  AAE  oBB  ooC 7    ","","1-2-3-4-2 3-5-6-7-5 4-7",3,23,33,139,293,1007,2537,8003,21957,66863,191337,574867,
Pure,000144,p=1,v=7," BBD 2ACC 2OBB  oAE  ooD 7    ","","1-2-3-4-6-5-3 4-7-5 6-7",3,23,33,155,303,1175,2691,9347,23595,76763,206187,645539,
Pure,000145,p=1,v=7,"2BCD 2OOA  oAA 2oOA 7    ","","1-2-5-4-3-6=7-5 1-3",3,25,21,145,183,1045,1739,8289,16635,68985,157259,590113,
Pure,000146,p=1,v=7," CFF  EFF  ADD  CCE  oBD 2oAB 7    ","","1-2-3-5-1 2-4-6=7-5",3,25,21,149,183,1081,1725,8549,16419,70765,155037,602141,
Pure,000147,p=1,v=7," BCF  AEG  ADD  CCE  oBD  oAG  oBF 7    ","","1-2-5-3-4-6=7-5 1-3",3,25,21,153,203,1087,1935,8433,18093,69125,167115,586647,
Pure,000148,p=1,v=7,"2OBC 2OOA 2oAD  oCC 7    ","","1-2-4-5-3-1 4-6=7-5",3,25,21,165,163,1255,1445,10053,13557,82935,129077,697947,
Pure,000149,p=1,v=7,"2OCD 2OOC 2oAB  oAA 7    ","","1-2-3-6=7-5-4-1 2-4",3,25,27,149,233,1063,2075,8293,18801,68255,171053,581003,
Pure,000150,p=1,v=7," BCG  AEG  ADD  CCF  oBF  oDE  oAB 7    ","","1-2-5=7-6-3-1 4-6 3-4",3,25,27,153,223,1093,1963,8497,17883,69665,164387,590889,
Pure,000151,p=1,v=7," BBC 2ADD  AEE 2oBB  oCC 7    ","","1=2-3-4-5-7-3 4-6-7",3,25,27,165,263,1225,2411,9605,21591,78025,191931,650661,
Pure,000152,p=1,v=7," BCE  AFF  ADD  CCE  oAD 2oOB 7    ","","1-2-3-1 3-4-5-7=6-4",3,25,27,177,253,1369,2299,10913,20691,88765,185595,734577,
Pure,000153,p=1,v=7," BBC 2OAD  AEE 2oOB  oCC 7    ","","1-2-4-3-1 3-5-4 5-6=7",3,25,33,153,313,1123,2775,8913,24081,73745,208365,625671,
Pure,000154,p=1,v=7," BDD  ACC 2OOB 2oAE  oDD 7    ","","1-2-4-3-1 4-5-6=7-5",3,25,33,157,323,1165,2901,9285,25251,76905,218177,651757,
Pure,000155,p=1,v=7," BDE  ACF  BEF  AGG  oAC  oBC  oDD 7    ","","1=2-3-4-7-5-6-7 3-5",3,25,33,157,303,1153,2677,9093,23379,74685,203833,629893,
Pure,000156,p=1,v=7," BBD 2OAE  DFF  oAC  oBB  oCC 7    ","","1=2-3-4-5-6-7-5 4-7",3,25,39,157,363,1189,3167,9669,27219,81045,233687,690229,
Pure,000157,p=1,v=7," BBC  CDD 2OOA  oAA 2oOA 7    ","","1-2-3-1 3-4-5-6=7-5",3,25,39,161,363,1225,3195,9953,27651,83305,238395,708593,
Pure,000158,p=1,v=7,"2BCD  AAE 2OOA  oAA  ooB 7    ","","1-2-3-4-5-2 3-6=7-5",3,27,21,167,203,1167,1949,8871,18291,71507,168941,599639,
Pure,000159,p=1,v=7," BCD  AEF  AFG  AEE  BDD  oBC  ooC 7    ","","1-2-3-5-4-2 4-6=7-5",3,27,21,183,163,1395,1389,11191,12567,92267,117065,774255,
Pure,000160,p=1,v=7," BCD  ACF  ABG  AEE  DDF  oBE  ooC 7    ","","1-2-3-4-6=7-5-2 3-5",3,27,27,159,243,1137,2187,8847,19683,72147,177147,607029,
Pure,000161,p=1,v=7," BDG  ACF  BEF  AEE  CDD  oBC  ooA 7    ","","1-2-3-4-6-3 2-5=7-6",3,27,27,167,233,1173,2061,8959,18567,72387,168589,607061,
Pure,000162,p=1,v=7,"2OBC  AAD 2OOA  oBE  ooD 7    ","","1-2-3-4-5-3 4-6=7-5",3,27,27,183,243,1389,2187,11007,19683,89367,177147,738933,
